item_id;vectors
1330;0.5202842|-0.2765147|-0.18322666|0.15072942|-0.20069364|-0.47882995|0.5430161|0.14630191|-0.28365988|0.11897915|0.38427302|-0.039757|0.417478|0.48137322|0.33675596|-0.065450385|0.38431188|0.010906607|-0.5201287|0.48029476|0.3072124|-0.40946087|-0.27874637|0.15277725|0.012325995|-0.19020855|0.54767704|-0.5169764|-0.5371915|0.43945062|-0.118445136|-0.5066272|-0.4631339|0.07085326|-0.41866022|-0.30885607|0.7795718|-0.16428813|-0.2173856|0.33996263|-0.4246302|0.6075507|-0.6625802|-0.019142717|-0.24476673|-0.23729506|-0.54351664|0.3907342|0.54256207|0.200306|0.2896398|0.14284512|0.4912673|0.2544176|0.12064096|-0.82676923|0.19278619|-0.11376572|-0.3300467|0.6026961|-0.8598815|0.46652398|-0.32772106|-0.13331954|0.05453681|-0.079277664|-0.26432985|-0.03280233|0.441377|0.043498836|-0.4270789|-0.7337451|0.07951221|0.23972857|0.29208726|0.5462389|0.25371873|-0.26813096|-0.4196236|0.0075572636|-0.3185412|-0.25459802|-0.22479257|-0.45649442|0.57445174|-0.141875|-0.4704109|0.0063322186|-0.24022338|0.4646627|0.024906278|-0.056088127|-0.46579123|0.3495996|0.29355997|-0.021054983|-0.23204081|0.4068448|-0.2850973|-0.6091055
1331;0.35239547|-0.42965108|-0.28516504|0.23899785|0.15318616|-0.29213586|0.67108977|0.17201096|-0.29133344|0.30515832|0.44305795|0.06319931|0.2758366|0.16428722|0.36344957|0.006215848|0.4656226|0.25140426|-0.3502308|0.5084799|0.1283884|-0.20591609|-0.51511335|0.45506498|-0.0804455|-0.39483255|0.38733912|-0.24357931|-0.23442215|0.3684123|-0.16803972|-0.40366223|-0.3075596|0.0908559|-0.40263927|-0.19197088|0.376054|-0.14941993|-0.28911752|0.11776276|-0.023520395|0.42403978|-0.27977866|0.28525555|0.038079545|-0.3411027|-0.3047424|0.16234413|0.2322604|0.092285305|0.7302497|0.2655199|0.6022372|0.15414952|0.22096682|-0.49592936|0.3907425|-0.37946042|-0.31173748|0.4031474|-0.55191004|0.24975884|-0.4813013|0.27167118|0.14123191|-0.1862663|-0.39375472|0.27784824|0.36798918|-0.010693479|-0.33884066|-0.31747156|0.14529529|0.07169404|0.3117482|0.4823992|0.29436862|-0.2808069|-0.14229931|0.17214935|-0.22056812|-0.25228608|-0.37152144|-0.36152622|0.3210097|-0.2562741|-0.25680894|-0.34819132|-0.05703535|0.27761382|0.06728544|0.015684195|-0.36701828|0.281172|0.010087743|-0.4491852|-0.40892032|0.1309306|-0.6085136|-0.5084997
1332;0.3168758|-0.39373454|-0.2712617|0.4457006|0.24550663|-0.2177354|0.43767092|0.14839052|-0.28117764|0.31152362|0.4434283|-0.026210599|0.35873535|0.41865715|0.530251|-0.099942245|0.4433539|0.026886016|-0.35683256|0.5446618|0.3241522|-0.42503724|-0.47430992|0.2763861|-0.059583217|-0.4523081|0.6711172|-0.6204184|-0.44741702|0.6850164|-0.08678453|-0.47161442|-0.52979404|0.14496493|-0.45873576|-0.5319778|0.11253646|0.029568017|-0.22519353|0.37868977|-0.4008483|0.06614944|-0.34282127|0.33520693|-0.22184123|-0.1661451|-0.6230314|0.43179154|0.55667347|0.16271277|0.27624428|0.29815263|0.5043141|0.14586605|0.36715826|-0.44304672|0.7064284|-0.28833663|-0.43225786|0.56268203|-0.7995992|0.30724394|-0.46725297|0.2065871|-0.0067651533|-0.52310735|-0.29697162|-0.015672207|0.08409077|-0.22715911|-0.41790435|-0.70746124|0.110134795|-0.013779111|0.07020385|0.41838443|0.58371633|-0.2961748|-0.32201856|0.19002894|-0.39403737|-0.29458675|-0.32103795|-0.26427004|0.4645945|-0.2349379|-0.3127115|-0.07050164|-0.15274616|0.57950556|0.36075833|-0.49388632|-0.25926694|0.19495724|0.09556844|-0.21736066|-0.5478135|0.21401067|-0.12856878|-0.40624824
1333;0.33743876|-0.3898223|-0.26382002|0.19401768|-0.11254032|-0.29413247|0.6496973|0.18696707|-0.3006613|0.18755946|0.36748782|0.022881519|0.44721577|0.3178426|0.35939395|-0.097536996|0.29226056|0.18943971|-0.269742|0.50848615|0.2579816|-0.31230828|-0.45698482|0.32345313|-0.14207584|-0.3678638|0.51250386|-0.31320333|-0.3172506|0.34704822|-0.16292465|-0.36968675|-0.41232327|0.18155451|-0.43947327|-0.35240775|0.2419035|-0.29829705|-0.29953754|0.19890566|-0.27389294|0.3845866|-0.24568582|0.18192431|-0.2319006|-0.33527473|-0.39177915|0.21996702|0.26820338|0.20631489|0.465155|0.23215953|0.43251663|0.102871|0.44651368|-0.48077184|0.3779819|-0.42679912|-0.12776566|0.40290624|-0.53556246|0.27330667|-0.28160232|0.20486191|0.19743758|-0.26543096|-0.41627833|0.15930885|0.16538385|-0.042699896|-0.34544376|-0.38049364|0.115494415|0.05047571|0.10845775|0.3932093|0.22476685|-0.33166018|-0.18220289|0.16925578|-0.05820611|-0.3528902|-0.30912447|-0.2614045|0.3692284|-0.19087365|-0.32988507|-0.24124038|0.004271869|0.3776683|0.037848018|0.010783426|-0.23667005|0.23395628|0.13136825|-0.2821784|-0.36109823|0.23874149|-0.2573745|-0.4509358
1334;0.42319936|-0.3224059|-0.25435647|0.292346|0.015340008|-0.075528026|0.6724912|0.17133284|-0.5173134|0.26598284|0.622252|-0.2434901|0.41582185|0.11555123|0.41126937|-0.08420694|0.22783996|0.021231309|-0.3383587|0.40009668|0.038858756|-0.39780843|-0.47518644|0.21818419|0.011891611|-0.19435912|0.2624089|-0.21041642|-0.38196582|0.22078946|-0.031186849|-0.20913513|-0.4698791|0.21374765|-0.5704012|-0.40808386|0.39971524|0.12596351|-0.2805296|0.41681454|-0.06888351|0.35176212|-0.23661932|0.62633646|0.029380098|-0.46648905|-0.5244197|0.14697656|0.17360821|0.13595977|0.23429835|-0.029113427|0.40960526|-0.051402643|0.8012839|-0.6570909|0.36239085|-0.5015822|-0.17296606|0.38871297|-0.34503493|0.23222181|-0.3100196|0.46667683|-0.2361091|-0.07023813|-0.20699312|0.40807527|0.20474982|-0.29536682|-0.50836587|-0.39191878|0.13194542|0.1518397|0.07857081|0.33627862|0.18900236|-0.17016457|-0.07858967|0.15183255|0.2662913|-0.27147534|-0.36096373|-0.1687023|0.15660211|-0.27241278|-0.18701923|-0.41299433|-0.25086737|0.46558374|0.110847786|0.16522628|-0.2900135|0.14464766|0.009073511|-0.38879126|-0.1417318|0.10123555|-0.42868245|-0.5614214
1335;0.4633513|-0.4868394|-0.5203281|0.27039567|0.18482268|-0.3405653|0.7457768|-0.0011037141|-0.48670968|0.35924155|0.30614015|0.01221017|0.41105777|0.398534|0.5074009|-0.25186476|0.47794577|0.24468715|-0.32703626|0.4591897|0.19241907|-0.2696984|-0.6723437|0.22056659|0.017382406|-0.30937532|0.4849142|-0.20071897|-0.26264313|0.34277084|-0.17517543|-0.4924708|-0.5763138|0.35810798|-0.52139455|-0.3649915|0.1650512|-0.2645171|-0.30656826|0.31789148|-0.29750478|0.55754465|-0.39812964|0.3552443|-0.03810273|-0.31844953|-0.48110557|0.17537859|0.46432382|0.3299244|0.6017688|0.2746339|0.52854097|0.11670304|0.58112055|-0.32136703|0.35497743|-0.5689289|-0.10068941|0.48028633|-0.46971965|0.2597314|-0.36580136|0.06539668|0.10884392|-0.21246332|-0.30660355|0.039049983|0.12601985|0.059935763|-0.30757776|-0.2923876|0.32109702|-0.008644065|0.107697695|0.3468714|0.2370415|-0.19931503|-0.004609227|0.09583659|-0.13773496|-0.4003075|-0.35236305|-0.29632363|0.22031726|-0.3566907|-0.3596532|-0.27442586|0.019295454|0.43442646|0.076279365|0.043607615|-0.30836275|0.2148745|0.093145765|-0.32531723|-0.36188948|0.27137005|-0.23445593|-0.53034467
1336;0.34836695|-0.38435718|-0.30314207|0.18520665|-0.15832455|-0.22457886|0.5110816|0.21207881|-0.29998258|0.22958076|0.36853945|-0.07267108|0.44512874|0.3700315|0.4138|-0.08686725|0.45796746|0.1921089|-0.24172924|0.5636933|0.2456501|-0.2889014|-0.58222073|0.42015785|-0.18541709|-0.36581573|0.48188072|-0.40392858|-0.34976223|0.20799959|-0.08093338|-0.47979763|-0.50005966|0.35275444|-0.5846896|-0.4232591|0.23382105|-0.1593594|-0.1421383|0.17183377|-0.1399807|0.5301759|-0.24990672|0.2226123|-0.1506363|-0.37998268|-0.42293972|0.44322813|0.26880968|0.19811192|0.484082|0.17384975|0.46054876|0.12053138|0.47989526|-0.41429|0.50390905|-0.46452376|-0.30311608|0.57014966|-0.523104|0.22454676|-0.31678993|0.059473976|0.15582196|-0.11585304|-0.39992416|0.33724064|0.31441295|0.044111058|-0.27908805|-0.27875048|0.13573025|0.07067816|0.11542059|0.45436192|0.43123096|-0.29598647|-0.08735792|-0.084988944|-0.0689651|-0.310464|-0.36725476|-0.29768983|0.45851594|-0.21746749|-0.2974298|-0.31134138|-0.06811945|0.30578953|0.03018304|-0.07007226|-0.21272437|0.2996703|0.083643764|-0.30643925|-0.34446412|0.023664162|-0.1439764|-0.4348658
1337;0.5935652|-0.37269908|-0.3075361|0.20762667|-0.03001769|-0.25384748|0.71245617|0.07755746|-0.43745795|0.25916848|0.40380222|-0.04523787|0.2789779|0.386568|0.38858175|-0.11838852|0.51610464|0.14966436|-0.29677716|0.42439312|0.14164983|-0.32253715|-0.38539818|0.2703641|-0.1104026|-0.331117|0.5636065|-0.42021403|-0.21426451|0.40113702|-0.17533809|-0.49030438|-0.45220515|0.18241934|-0.39659944|-0.3878377|0.3627975|-0.34074783|-0.32008764|0.24326071|-0.39819738|0.41438222|-0.38860658|0.1405808|-0.031647697|-0.1792314|-0.5931807|0.18204626|0.33185562|0.21787864|0.48593605|0.2316197|0.5526738|0.24599248|0.51845753|-0.44050813|0.33926943|-0.425034|-0.27691084|0.5198325|-0.48246542|0.41284913|-0.46285552|0.3620656|0.056655154|-0.31944966|-0.5447799|-0.018362448|0.21845664|-0.16483767|-0.53134185|-0.43992454|0.15397078|-0.029725706|0.1642504|0.47513044|0.3761531|-0.22195485|-0.29653752|0.21747403|0.0032894164|-0.30710012|-0.33282357|-0.40688097|0.35656494|-0.27014726|-0.47679967|-0.16767013|0.0027246033|0.3893189|0.115585536|0.0013959408|-0.22275092|0.14384972|0.085610375|-0.31150004|-0.24102096|0.1559353|-0.21649227|-0.5873462
1338;0.39964834|-0.35097817|-0.28199315|0.30582747|-0.0011218265|-0.32034189|0.5424738|0.17749786|-0.29710233|0.2203849|0.3626302|2.9165298e-05|0.37933838|0.44309026|0.43435583|-0.1161105|0.32997307|0.12841772|-0.2957209|0.49222103|0.17028247|-0.31551966|-0.42419866|0.3419106|-0.12412007|-0.41215593|0.51940787|-0.37238926|-0.26705444|0.26368314|-0.20046693|-0.3454135|-0.46044615|0.13561268|-0.4295169|-0.249248|0.2059728|-0.23101842|-0.21458256|0.19387735|-0.2086742|0.3832001|-0.31573084|0.14510882|-0.185161|-0.26596963|-0.4288757|0.16160727|0.2573116|0.19510016|0.42692113|0.19339608|0.4711118|0.16627075|0.44441426|-0.47764185|0.3544581|-0.45693842|-0.21538398|0.47945076|-0.47936884|0.2693014|-0.3047305|0.24604817|0.10307583|-0.24384561|-0.3947932|0.19534753|0.20535757|0.009940118|-0.4117895|-0.30956292|0.16095406|0.042444084|0.09353718|0.35767853|0.22886622|-0.34878898|-0.19734773|0.059276793|0.021681108|-0.35911542|-0.37570307|-0.2931967|0.34964606|-0.213002|-0.27350822|-0.34339324|0.010502089|0.373164|0.06721039|0.055561|-0.15249139|0.23007302|0.117415614|-0.2788241|-0.3299264|0.15591612|-0.30414984|-0.414203
1339;0.38485867|-0.319258|-0.23460376|0.2401137|-0.08552413|-0.257107|0.6093816|0.14906824|-0.37470514|0.15747756|0.37721795|-0.046335325|0.40989056|0.404444|0.4222488|-0.0824676|0.37867588|0.22531684|-0.2353823|0.47461158|0.2500912|-0.33498865|-0.43222216|0.4065905|-0.15913793|-0.32553738|0.47359312|-0.37066838|-0.30123258|0.24513696|-0.1650072|-0.35367575|-0.39630362|0.106526725|-0.46592712|-0.2642828|0.27194294|-0.25687262|-0.2790932|0.18442275|-0.20593138|0.45830274|-0.25118414|0.21602917|-0.16639617|-0.2607761|-0.39477074|0.13820525|0.2402416|0.23892185|0.4561509|0.15910938|0.49994996|0.07405979|0.38108566|-0.5033897|0.35370636|-0.4423653|-0.13974491|0.4097759|-0.48352283|0.26966977|-0.33025637|0.2591489|0.16183734|-0.27061704|-0.42303637|0.1263547|0.1361968|-0.030472461|-0.34714502|-0.36692232|0.15280083|0.113732785|0.18569544|0.4289072|0.20493281|-0.31725731|-0.18471083|0.14616019|-0.055415574|-0.38344675|-0.2827867|-0.3092898|0.43498918|-0.20918812|-0.30705404|-0.2853446|-0.014627419|0.43604097|0.041276246|-0.015870385|-0.18730164|0.27219877|0.17022198|-0.3541087|-0.3279926|0.1507946|-0.25741065|-0.39961076
1340;0.3198765|-0.3225581|-0.29190922|0.22539558|-0.044385586|-0.35084018|0.50857943|0.13759625|-0.31434786|0.23872636|0.36108473|-0.02258562|0.38770583|0.33049566|0.40497988|-0.1296503|0.31430078|0.21267337|-0.27425233|0.5448492|0.15905581|-0.2610252|-0.4235895|0.32988137|-0.14742675|-0.40615383|0.5029805|-0.3681095|-0.33240914|0.26535943|-0.18039457|-0.33671713|-0.43059126|0.17736924|-0.41284853|-0.25061914|0.27712795|-0.24563514|-0.21857348|0.24715059|-0.15061258|0.38452998|-0.3028672|0.22733878|-0.23416565|-0.3050175|-0.4676037|0.14055014|0.30231702|0.16117503|0.45147213|0.18571001|0.4948092|0.12726183|0.42454883|-0.45388645|0.32278237|-0.43795118|-0.1865547|0.4625255|-0.5621767|0.2765826|-0.29320133|0.20091237|0.09166344|-0.28693038|-0.32738084|0.08721891|0.13162509|0.026790485|-0.38083136|-0.3201961|0.2098557|0.07384005|0.19649805|0.42785874|0.23786727|-0.33406916|-0.16377297|0.13052356|-0.04050563|-0.37891746|-0.28859138|-0.32499585|0.33479086|-0.21776505|-0.25059068|-0.33680493|-0.033348244|0.360112|0.051096827|-0.019736081|-0.19994852|0.25889787|0.1567518|-0.30738875|-0.40410492|0.19349784|-0.24560787|-0.39753225
1341;0.34029377|-0.3397777|-0.3031867|0.2507223|-0.051052503|-0.30092612|0.59242916|0.20511402|-0.30807605|0.17487445|0.33504963|-0.014013972|0.44397217|0.3697981|0.44484416|-0.1084165|0.3787529|0.15373762|-0.32267374|0.53264123|0.17055687|-0.3374812|-0.45935705|0.39928868|-0.078866184|-0.38519517|0.50151217|-0.3196051|-0.31054857|0.18596715|-0.18916197|-0.29972133|-0.43998566|0.12739208|-0.4340929|-0.30251437|0.2450183|-0.27477172|-0.20116207|0.21567282|-0.19265619|0.46047404|-0.2723963|0.13908604|-0.28343716|-0.33306912|-0.50006425|0.19525555|0.24224225|0.17056717|0.4819907|0.1778969|0.51312554|0.10705951|0.46833715|-0.4450894|0.39108455|-0.39920446|-0.13718641|0.4080242|-0.5243131|0.31712702|-0.37299764|0.2411244|0.15073189|-0.2882239|-0.39033484|0.18960957|0.2603961|-0.058824062|-0.44813442|-0.3953262|0.19332802|0.018664667|0.17830485|0.40347296|0.24142917|-0.31725788|-0.20973402|0.07724637|-0.018671889|-0.3026748|-0.35391104|-0.25773215|0.4296103|-0.27071688|-0.28081894|-0.30116606|-0.027972534|0.4511787|0.052274138|-0.030318309|-0.19990997|0.25561413|0.10300274|-0.37930584|-0.32571417|0.16004777|-0.2599018|-0.39578676
1342;0.3734517|-0.3622574|-0.23079629|0.2878411|-0.024883043|-0.2902602|0.5112167|0.20918769|-0.35212624|0.16332883|0.33553264|-0.07432975|0.3719958|0.36126977|0.45598698|-0.084059305|0.34147105|0.19061558|-0.30035934|0.5146163|0.2552515|-0.2880847|-0.48125386|0.3688439|-0.12958933|-0.36145553|0.48220962|-0.38849685|-0.24260677|0.19379851|-0.12843743|-0.31794527|-0.50321466|0.21162514|-0.4115261|-0.32040605|0.25048015|-0.33787867|-0.19696575|0.16802123|-0.21193853|0.43819532|-0.2611094|0.15911247|-0.2655907|-0.3055564|-0.39878333|0.14915915|0.22498812|0.15123102|0.45956847|0.1639554|0.42692962|0.13361|0.39786264|-0.49563178|0.38701344|-0.38260865|-0.18495469|0.43993846|-0.4718504|0.26134688|-0.35865548|0.2427789|0.09784037|-0.2750149|-0.31965792|0.14084674|0.19951224|-0.08028111|-0.409269|-0.4001707|0.20630184|0.034426235|0.13104334|0.36692235|0.30610794|-0.2960388|-0.1819978|0.060111396|-0.022668082|-0.38573134|-0.31941712|-0.23182045|0.34689537|-0.21783864|-0.24810365|-0.27105084|0.019773316|0.37365124|0.034101315|-0.029677361|-0.17174284|0.26622275|0.13960235|-0.33439708|-0.3464725|0.214503|-0.29760084|-0.3959952
1343;0.3330438|-0.3523901|-0.39148682|0.23820162|-0.1327923|-0.4358564|0.6959775|0.16382754|-0.12731431|0.29376128|0.39219213|-0.28827465|0.6227795|0.35907948|0.30848286|0.08412295|0.07026282|0.1125123|-0.22638398|0.46302536|0.28201538|-0.3544836|-0.25747895|0.20495349|-0.027998835|-0.4610644|0.71750116|-0.5264394|-0.21006957|0.087698534|-0.076501146|-0.37724477|-0.45465648|0.12120268|-0.6504363|-0.2693124|0.273344|-0.2707342|-0.12398039|0.3112067|-0.11012368|0.32454377|-0.2566284|0.4710918|-0.115913756|-0.2724833|-0.10939872|0.1276611|0.3191779|0.2041734|0.6054051|0.09795095|0.45264834|-0.010736659|0.5576817|-0.4032694|0.29384494|-0.5487523|-0.3401971|0.1683639|-0.5609009|0.28613085|-0.35189375|0.21761028|0.0009625368|-0.28681868|-0.28970182|0.09001354|0.11115992|-0.041177154|-0.32644618|-0.39188266|0.24776748|0.08487776|-0.065625176|0.41408074|0.21106394|-0.32732302|0.008213043|-0.14085567|-0.17449519|-0.32930738|-0.41924277|-0.3255859|0.21203701|-0.30584124|-0.044117033|-0.36662668|-0.053979177|0.3749441|0.010769442|0.033872873|-0.16097619|0.081400365|0.00863643|-0.26524422|-0.54820985|0.10633543|-0.06654619|-0.4124055
1344;0.20787428|-0.42749488|-0.1713347|0.3652829|0.029878534|-0.4541725|0.44157034|0.3208772|-0.40954015|0.11168845|0.51380515|-0.0019836575|0.3630747|0.51372164|0.41109106|0.012259744|0.4533705|0.14623225|-0.28139475|0.5632394|0.3272939|-0.29857448|-0.3243188|0.3896953|-0.20342499|-0.36569548|0.5549661|-0.38364112|-0.0830901|0.16462317|-0.29981032|-0.24118443|-0.3641295|0.27269688|-0.43432954|-0.21286194|0.25751078|-0.10649215|-0.2849315|0.55645025|-0.3860077|0.30672944|-0.5057587|0.38727713|-0.40209854|-0.44477195|-0.55617005|0.27096802|0.35367307|0.25847375|0.37976408|0.34348115|0.56084263|0.22987528|0.37981704|-0.5394746|0.47397217|-0.51555777|-0.3490027|0.6665935|-0.66548073|0.2909056|-0.6388833|0.26707557|-0.021803211|-0.39248204|-0.37869355|0.130109|0.15403113|-0.21557944|-0.45318437|-0.43041956|0.1709792|0.08769039|-0.030318052|0.30215356|0.18388996|-0.2690552|-0.0093842|-0.039176933|-0.26769382|-0.41158098|-0.39131308|-0.26914173|0.47260478|-0.3454004|-0.2635959|-0.2947286|-0.013674274|0.4523114|0.22833613|0.11597871|-0.020918787|0.015624583|0.13372818|-0.20139265|-0.44448304|0.20791358|-0.12961799|-0.30814695
1345;0.24330676|-0.284269|-0.3322589|0.14318505|-0.20293802|-0.2676171|0.70655566|0.08431214|-0.18470322|0.35001642|0.12713583|0.045230925|0.6618285|0.44783682|0.5225532|-0.044371117|0.42962632|0.35048807|-0.34389302|0.6623993|0.2657141|-0.4698487|-0.6359359|0.29841736|0.106712215|-0.34719762|0.39850968|-0.45775664|0.13881001|0.35316995|-0.5890946|-0.4891679|-0.106360614|-0.028783426|-0.23504013|-0.22487885|0.28092557|-0.4279117|-0.2828938|0.39705437|-0.6986181|0.8615838|-0.5406271|0.1976781|-0.3239463|-0.39315146|-0.37464774|0.22720158|-0.0095514655|0.05201833|0.56456923|0.25633323|0.48599157|0.11193271|0.44435334|-0.45312306|0.54654944|-0.7957053|-0.27311054|0.57487917|-0.6799731|0.32067904|-0.52474004|0.02137281|0.25973678|-0.42475444|-0.31955776|0.05892642|0.111794844|0.12744014|-0.2701283|-0.35572514|0.4534251|-0.27578765|-0.033732757|0.35651705|-0.10370186|-0.28148717|-0.07276336|-0.18125914|0.06470656|-0.29222763|-0.39579514|-0.26311374|0.44800043|-0.37320882|-0.2141201|-0.3880883|0.12279324|0.4593776|0.027523927|-0.006055262|-0.19311608|0.11705467|0.07284606|-0.579067|-0.2930786|0.29185414|-0.070490375|-0.29317445
1346;0.54863906|-0.7263093|-0.3713676|0.06931923|-0.5519572|-0.6302724|1.0772352|0.26774022|-0.22012268|0.10836893|0.14733334|-0.513961|0.43260562|0.6051816|0.42293277|-0.09020404|0.43102595|0.35986683|-0.446824|1.0140396|0.16557924|-0.7396889|-0.392967|0.25311238|-0.37391344|-0.5751367|0.70852906|-0.5111884|-0.56092197|0.35433674|-0.51180327|-0.30012438|-0.4867095|0.09329338|-0.631393|-0.085511535|0.5341638|-0.05637993|-0.16791034|0.1192829|-0.31515735|0.04790643|-0.57718664|0.268461|0.07655187|-0.60964584|-0.4914499|0.17981389|0.51547146|-0.12581033|0.5863106|0.47562534|0.60841733|0.4983095|0.97947854|-0.47920087|0.6676429|-0.268057|-0.19882466|0.63460326|-0.73567605|0.37938455|-0.56089675|0.41794717|0.04394442|-0.2959459|-0.2788791|0.3797135|0.28878546|-0.08170555|-0.5003972|-0.41934568|0.3069343|-0.096374|-0.036648944|0.50728285|0.18857822|-0.16219972|-0.44711703|0.31005484|0.04244221|-0.42327785|-0.46808666|-0.17213897|0.42163986|-0.35685182|-0.529997|-0.259726|-0.29340708|0.7518259|0.08674686|0.043943137|-0.26897871|0.09270595|0.28529382|-0.5172604|-0.61878747|0.11939365|-0.7115681|-0.50549775
1347;0.3678137|-0.35912034|-0.22512764|0.28358805|-0.07265863|-0.28333232|0.5315973|0.14047839|-0.40204886|0.14642453|0.31267148|-0.048445746|0.42223942|0.44113982|0.39197153|-0.11497309|0.35858807|0.21581791|-0.26866773|0.5173622|0.24336205|-0.2737248|-0.48521155|0.33739063|-0.09710777|-0.3710936|0.4821945|-0.38644162|-0.2488365|0.28392047|-0.20587064|-0.31483164|-0.50593644|0.11775881|-0.42257383|-0.31172907|0.26773405|-0.22911485|-0.19105175|0.19710624|-0.23622514|0.4000056|-0.34548444|0.19187365|-0.20566659|-0.24988112|-0.4189872|0.22240844|0.30200127|0.19581915|0.44741648|0.17642114|0.45725265|0.1719072|0.38855153|-0.5474109|0.39462778|-0.44011512|-0.20863679|0.41224125|-0.55448943|0.33877686|-0.34258038|0.24423464|0.112180695|-0.29009163|-0.359734|0.13962199|0.24506392|-0.06426423|-0.37924534|-0.38925087|0.22497481|0.027154945|0.18373825|0.37949148|0.2473252|-0.296029|-0.14236501|0.057780482|-0.027583439|-0.27738708|-0.37587816|-0.34396568|0.40706986|-0.17747737|-0.3121121|-0.2946728|-0.035789892|0.44906527|0.011366762|0.012055881|-0.16376582|0.19965376|0.16969185|-0.3160117|-0.3923086|0.24791034|-0.26049972|-0.4098622
1348;0.28132603|-0.3493577|-0.23641586|0.30204284|-0.034192357|-0.26269|0.57897854|0.1094061|-0.37795496|0.1781702|0.37314922|-0.057706706|0.48123822|0.39801598|0.46148607|-0.100365445|0.34225127|0.16169374|-0.23240893|0.4927091|0.23330295|-0.25636196|-0.506702|0.3269018|-0.10753998|-0.34107223|0.42414603|-0.3604322|-0.33152997|0.28772122|-0.15442267|-0.37264314|-0.46081117|0.1773845|-0.40867186|-0.2848207|0.29067713|-0.32531112|-0.21600583|0.24703415|-0.17083776|0.4408011|-0.29226258|0.14752644|-0.210218|-0.27093127|-0.48980752|0.15277815|0.27865317|0.22496481|0.47658306|0.1719307|0.44496801|0.114507645|0.43048146|-0.50131303|0.335092|-0.4506703|-0.15723729|0.4431749|-0.5699645|0.3232373|-0.32882497|0.29705012|0.05013426|-0.2088084|-0.39360204|0.122928925|0.13473639|-0.055702202|-0.3469925|-0.3934821|0.2330455|0.06692276|0.13758849|0.38773185|0.2120991|-0.30805606|-0.13483016|0.089096|-0.06643245|-0.35500666|-0.2805585|-0.3238454|0.44239578|-0.22601347|-0.3082765|-0.32724437|-0.016043292|0.37864056|0.10275592|0.010653868|-0.255684|0.29442003|0.18962973|-0.3702351|-0.34676674|0.20365402|-0.26208648|-0.41849378
1349;0.3160292|-0.3819325|-0.22933039|0.37377745|0.14201902|-0.31804642|0.6274223|0.13596182|-0.2808212|0.31805953|0.30258805|-0.034905814|0.446883|0.37480596|0.43419018|-0.12301077|0.32641974|0.05539|-0.39389297|0.5056628|0.3075411|-0.23301564|-0.4785233|0.36995515|-0.16345|-0.30436635|0.4989995|-0.4782188|-0.30177504|0.46044952|-0.11987036|-0.37567905|-0.42356762|0.16151994|-0.4074973|-0.4376444|0.31691504|-0.1592167|-0.15182123|0.3375206|-0.25971353|0.31940418|-0.37621793|0.1315364|-0.28581962|-0.2853982|-0.44618046|0.21511433|0.38102415|0.2440173|0.33786732|0.2692663|0.44949776|0.21981755|0.17027605|-0.54780126|0.36801365|-0.28572005|-0.25807807|0.44871467|-0.6400833|0.28806198|-0.27401185|0.24583761|0.034637086|-0.38376838|-0.29037482|0.05299011|0.24119389|-0.06468781|-0.42747155|-0.42075172|0.2550521|-0.0043536085|0.12980562|0.42212746|0.3475611|-0.26914915|-0.25216663|0.1332849|-0.16655931|-0.44142807|-0.28787202|-0.3315967|0.34812164|-0.15354428|-0.3193267|-0.16259512|-0.044933755|0.3282063|0.21641362|-0.07300173|-0.36617714|0.2535451|0.09786427|-0.16316724|-0.40565842|0.16900067|-0.14494993|-0.4691406
1350;0.4132826|-0.29767114|-0.27960652|0.24912193|-0.021986946|-0.25070396|0.5950736|0.15841533|-0.3237294|0.1247585|0.24809751|-0.06286076|0.2626567|0.47299558|0.45431548|-0.09087768|0.26046193|0.27262336|-0.21296021|0.55532295|0.26408473|-0.30460367|-0.5313311|0.34346017|-0.19109878|-0.48684943|0.51853585|-0.39247194|-0.33510453|0.1792511|-0.12421754|-0.35037374|-0.5453637|0.10550855|-0.5842186|-0.11590892|0.24259858|-0.2770412|-0.22115934|0.15078126|-0.11676192|0.410414|-0.23699325|0.16645798|-0.26114678|-0.2861267|-0.4198284|0.16991408|0.30281633|0.24764669|0.50045013|0.20258798|0.44642484|0.0152275115|0.39605546|-0.57893795|0.4741745|-0.44619578|-0.25765425|0.5007962|-0.5731044|0.24769945|-0.30418715|0.3486433|0.10533229|-0.35177162|-0.32108736|0.2313244|0.15120801|-0.1464595|-0.38901642|-0.30293977|0.34356362|0.020351838|0.13670918|0.41663846|0.32136497|-0.26994863|-0.10025062|0.117856055|-0.028268248|-0.1811708|-0.34042996|-0.33127534|0.36130944|-0.24280466|-0.2711445|-0.40482268|-0.12130208|0.42106408|-0.04360833|0.06431266|-0.22614968|0.22001883|0.09587195|-0.36826503|-0.3182345|0.2662911|-0.2689178|-0.3827829
