item_id;vectors
1230;-0.52248013|-0.14682537|0.07062148|-0.40110433|-0.47094274|-0.33203036|0.38454252|-0.33219922|-0.40059844|0.4554613|0.23619542|0.43820733|-0.46973577|0.34718212|0.3389685|-0.18930766|0.35000375|-0.07936306|0.40603477|0.21940374|0.3292604|-0.3430142|-0.22855784|-0.37152407|-0.46249732|0.48040017|-0.43322173|-0.18225577|0.44389495|-0.4899815|0.43430868|0.32466486|0.4392682|-0.41244942|-0.6403562|0.3073347|0.5509244|0.1960378|-0.18240213|0.18739185|0.060276013|-0.3006379|0.41441023|-0.38198814|-0.38386205|-0.13301009|-0.30603644|-0.552928|-0.3493453|-0.56148136|0.4544363|-0.27096516|-0.1112071|-0.30245027|-0.43966126|0.052552797|0.25898972|0.01667647|0.51479733|0.29343182|-0.0028347448|-0.51918465|0.08897132|0.33020172|-0.4097529|0.41198787|0.15858455|-0.25166357|0.49158227|0.26526397|0.3279389|0.23361942|-0.2894063|0.13182503|0.45893675|0.300311|0.0907449|0.4345253|0.4421928|-0.17354679|0.36225405|-0.3253548|-0.6208974|-0.29958743|-0.54903376|0.26683074|-0.47747153|0.29451826|0.52492243|0.3382641|0.022315413|0.49484912|-0.053611588|-0.41740388|-0.52405304|0.41116482|-0.6171261|0.23264232|0.50063896|0.3502009
1231;-0.43413264|-0.27147606|-0.04182416|-0.24849588|-0.47242424|-0.42856717|0.42098624|-0.29665098|-0.37049448|0.5036051|0.439337|0.5790194|-0.5166734|0.30358094|0.4257765|-0.06283538|0.381495|0.10149146|0.6687275|0.30610618|0.46394983|-0.4466667|-0.24563903|-0.43292788|-0.48121148|0.34789288|-0.3891884|-0.24742535|0.4105753|-0.50365245|0.4172321|0.35995537|0.560694|-0.30615637|-0.46770647|0.16443986|0.5079194|0.34674555|-0.12993076|0.27108654|0.09905137|-0.22686328|0.31585696|-0.3405331|-0.51126367|-0.15379167|-0.2765418|-0.5045686|-0.39529595|-0.4841907|0.5169434|-0.19258773|-0.11545727|-0.24948362|-0.51880646|0.20252594|0.28784683|0.19138575|0.5695503|0.33995762|-0.090963885|-0.40411937|0.12020568|0.4126758|-0.41952032|0.35670635|0.25626642|-0.12452173|0.54662144|0.2905384|0.28188863|0.11725494|-0.45392054|0.24768122|0.43302998|0.25274205|0.2001758|0.4743772|0.5577046|-0.17642847|0.5764922|-0.40458405|-0.5212392|-0.19035262|-0.5166264|0.16456348|-0.47083735|0.36922917|0.463153|0.10558122|0.1997966|0.4756628|-0.099273846|-0.54623854|-0.367562|0.49998483|-0.4713157|0.29198813|0.39417267|0.22008839
1232;-0.4520682|-0.18045145|0.059234243|-0.2581473|-0.3894561|-0.41994202|0.30537835|-0.19732475|-0.76562035|0.62809336|0.38435477|0.31029606|-0.51277137|0.23602298|0.35832557|-0.4034618|0.46849313|0.14213797|0.5935681|0.34818506|0.428254|-0.37475148|-0.13081196|-0.4328512|-0.34082347|0.30376127|-0.74077684|-0.32421002|0.23176569|-0.5497401|0.588131|0.6770799|0.40254033|-0.20960364|-0.42376226|0.016322777|0.5854282|0.09775315|-0.63529444|0.4973039|0.02394105|-0.51470304|0.5169547|-0.10672043|-0.5863397|-0.0011707842|-0.38849455|-0.5217766|-0.40032446|-0.56469977|0.60272694|-0.22534302|-0.125402|-0.42458472|-0.588917|0.04906719|0.32197225|-0.07283156|0.6480591|0.1712555|-0.23893625|-0.64584434|0.38939428|0.6059954|-0.5958066|0.2922145|0.27516773|0.012378752|0.7301501|0.5916227|0.2723011|0.26931196|-0.4379043|0.25249305|0.42718005|0.2526259|-0.21650083|0.405754|0.6856556|-0.24808905|0.2818351|-0.23501688|-0.35508752|-0.1411533|-0.5404959|0.17640877|-0.5678202|0.1346576|0.45835376|0.029662415|0.24056157|0.47415793|-0.20238638|-0.40911403|-0.52427983|0.6494276|-0.74829924|0.25826985|0.58253825|0.39300668
1233;-0.43801284|-0.37349582|-0.113942936|-0.53693026|-0.47109517|-0.41948462|0.25505123|-0.28098843|-0.43812725|0.41207585|0.40206853|0.36671245|-0.42972586|0.40135807|0.43038875|-0.039404184|0.18212238|-0.0053416938|0.45068407|0.19712937|0.17016608|-0.27415782|-0.02661416|-0.31276947|-0.4177204|0.40371856|-0.38472474|-0.20967916|0.32370862|-0.3770357|0.5143027|0.6578473|0.30092126|-0.25807476|-0.47674614|0.2809852|0.67250395|0.3341871|-0.16568375|0.04934992|-0.076170295|-0.28916764|0.29479122|-0.34623083|-0.5067544|-0.32654303|-0.3385615|-0.5461448|-0.08052805|-0.3969471|0.58364296|-0.09400107|0.01682255|-0.3353534|-0.58552015|0.06454165|0.45316344|0.24050513|0.46349177|0.27231938|0.14712931|-0.4761036|0.086125225|0.30765563|-0.60867846|0.26878288|0.13727102|-0.07349876|0.43051466|0.39249521|0.05369948|-0.08655068|-0.3244065|0.29263|0.3143317|0.12373079|0.014956184|0.15945484|0.69616914|-0.0574014|0.3254737|-0.47588423|-0.68223846|-0.21454903|-0.39337027|0.112130634|-0.32157326|0.40030435|0.31043905|0.1749607|0.0075479|0.4492653|0.15875037|-0.2787719|-0.4032329|0.39985347|-0.44397345|0.1482187|0.39355987|0.012595102
1234;-0.52399135|-0.19971067|-0.10234767|-0.22893763|-0.47310987|-0.44437897|0.42849422|-0.32002386|-0.42523867|0.470832|0.23184098|0.35770327|-0.35042283|0.29272777|0.38845217|0.04954514|0.30757475|-0.07694566|0.3176453|0.15285414|0.39622885|-0.2688691|-0.2327765|-0.4837747|-0.42646742|0.45235112|-0.35285637|-0.27920258|0.29738355|-0.49550897|0.40798855|0.60426205|0.29456282|-0.3236287|-0.4245071|0.1638235|0.61494035|0.22654466|-0.13836366|0.31230026|0.13907456|-0.22427222|0.21976128|-0.33928657|-0.24400915|-0.1962921|-0.13567258|-0.5422501|-0.24424404|-0.4171942|0.44395873|-0.29509467|-0.07337385|-0.28248587|-0.57602924|0.06328131|0.26798812|0.16047993|0.61901915|0.20333481|-0.042244878|-0.3898034|0.054413974|0.31663603|-0.3726469|0.4009392|0.23311146|-0.26912785|0.45770156|0.22732067|-0.0041285455|0.17077728|-0.24885309|0.31023398|0.37991032|0.09981002|0.12332283|0.15858123|0.6841044|0.0012601614|0.26127595|-0.31593993|-0.4969668|-0.23218906|-0.3307116|0.09364926|-0.3253926|0.25672024|0.37727484|0.20120706|0.14496402|0.4709693|0.008922499|-0.33807588|-0.44702542|0.4027651|-0.44253063|0.10740213|0.3085578|0.13301687
1235;-0.4430815|-0.28943047|-0.01521023|-0.2092442|-0.4709731|-0.42407128|0.30407026|-0.34084725|-0.4925118|0.47039562|0.32888532|0.42813513|-0.33082825|0.3941819|0.4405866|0.0257449|0.28336263|0.05279705|0.4238397|0.20193449|0.4532884|-0.28286925|-0.23170142|-0.44705752|-0.4352867|0.37170368|-0.41249853|-0.2509658|0.34845024|-0.48247463|0.49480277|0.5981053|0.32241678|-0.37389213|-0.41386217|0.25430644|0.62730926|0.18871504|-0.136271|0.34791893|0.060749985|-0.24321271|0.28116477|-0.37734994|-0.29902777|-0.21170893|-0.1711609|-0.54944694|-0.13894184|-0.493845|0.51350856|-0.27635416|0.022373307|-0.27999216|-0.52309215|0.060723323|0.24237391|0.2212328|0.6409886|0.2837638|-0.07713975|-0.4393251|0.007076077|0.37849256|-0.39154422|0.4274383|0.18965541|-0.18109417|0.45432237|0.26034796|0.01859209|0.11577842|-0.27874145|0.25746247|0.3350731|0.07465693|0.1338178|0.22877158|0.5865196|-0.068378955|0.2516685|-0.26407745|-0.5074928|-0.20169434|-0.34379205|0.1966654|-0.38633832|0.3113382|0.34188074|0.15468271|0.22565377|0.4829463|-0.08103561|-0.28993022|-0.38370374|0.36717784|-0.5054031|0.20741105|0.39031762|0.047545508
1236;-0.49155048|-0.3335327|-0.09771539|-0.16642347|-0.3169384|-0.15417933|0.3421054|-0.2304167|-0.37212163|0.5715434|0.47067854|0.27849233|-0.23236918|0.2844844|0.33055004|-0.105203934|0.48024946|-0.11838816|0.34858286|0.25247028|0.11546248|-0.43365383|-0.08001037|-0.35650137|-0.32465455|0.13156518|-0.30910945|-0.08887786|0.52075225|-0.34537894|0.32378018|0.5930295|0.30800852|-0.35817578|-0.41110897|0.12901679|0.42229646|0.18704605|-0.14133102|0.055893123|0.07155019|-0.38733906|0.16570777|-0.4561957|-0.37096447|-0.1205657|-0.39391285|-0.6299006|-0.22008543|-0.35604635|0.4846656|-0.07367897|0.28379723|-0.43455362|-0.5594021|-0.1552057|0.39991754|-0.08910092|0.45473477|0.27426875|0.0008915253|-0.45630544|-0.1168432|0.5319827|-0.47526646|0.1757298|0.24334407|-0.10811275|0.4501795|0.50020427|0.005073458|0.13389224|-0.58752143|0.051928923|0.3077894|0.08074981|0.275521|0.36261502|0.7518657|-0.23821898|0.28362492|-0.41533163|-0.5152252|-0.15280567|-0.42387027|0.18711294|-0.25788307|0.38504338|0.35254776|0.3537019|0.1892723|0.59287786|-0.18303204|-0.56991345|-0.447454|0.08764836|-0.4463061|-0.035550416|0.36240315|0.1945492
1237;-0.32855254|-0.35569495|-0.13019983|-0.34736174|-0.3817654|-0.20727883|0.5105079|-0.15178776|-0.36195827|0.67641574|0.29815492|0.35046366|-0.37958676|0.210313|0.5013643|0.071952984|0.105757296|0.12944192|0.34600544|0.3249982|0.4929629|-0.27222455|-0.074416265|-0.27343276|-0.62520635|0.36235008|-0.71701866|-0.12580286|0.34467685|-0.18152031|0.18734024|0.4288716|0.4260558|-0.47189474|-0.4821846|0.24304071|0.3638345|0.36008224|-0.25566918|0.106599875|0.1902451|-0.3602302|0.20610896|-0.6590507|-0.36154044|-0.26171967|-0.41255128|-0.5526705|-0.058469504|-0.51014453|0.60164654|-0.0059285164|-0.039177336|-0.525717|-0.50092334|-0.014562212|0.45241073|-0.008889347|0.24716258|0.33771217|0.013501536|-0.4651503|-0.071508564|0.2906506|-0.44123423|0.48767245|0.2530194|-0.32078695|0.42576727|0.6007974|0.27770162|0.07532795|-0.16380814|0.09437458|0.50949216|0.27870038|0.1446979|0.169806|0.443915|0.27197915|0.37949795|-0.5041999|-0.6443597|-0.58634835|-0.27087843|0.023867637|-0.4704808|0.49469948|0.56553113|0.4922552|-0.019198596|0.47491345|0.09975065|-0.5851265|-0.44388|0.3958542|-0.32680857|0.11970194|0.3209979|0.35894334
1238;-0.47198597|-0.19432281|0.032466985|-0.3071143|-0.43768993|-0.21349975|0.3883273|-0.30734295|-0.50730157|0.40414357|0.42896912|0.30424094|-0.5194702|0.3938865|0.44591495|-0.27810186|0.20676571|-0.010887146|0.5592449|0.33010268|0.43911183|-0.30693278|-0.17124176|-0.31735432|-0.47641066|0.4042614|-0.35285228|-0.1833708|0.44529274|-0.5148432|0.26841927|0.3231622|0.4548718|-0.45707685|-0.6473374|0.24573301|0.45809698|0.26671594|-0.18551168|0.2894233|-0.0044435225|-0.29499292|0.2709971|-0.33562443|-0.3780941|-0.069091|-0.3393151|-0.4755948|-0.3839339|-0.42436355|0.45685738|-0.18677215|-0.18064637|-0.29739526|-0.44182137|0.04331432|0.39991143|0.028862108|0.56059545|0.24799582|-0.089284874|-0.49893078|0.11363238|0.26452315|-0.34911466|0.43020388|0.26346654|-0.16325094|0.6000917|0.37506756|0.30303988|0.20165278|-0.39623398|0.16836756|0.41413578|0.3459967|0.20533682|0.37764132|0.369816|-0.17175022|0.43066686|-0.32285407|-0.5504075|-0.31682944|-0.4139704|0.24422927|-0.31663373|0.21833478|0.4572255|0.21368366|0.13755573|0.54575574|-0.07183351|-0.4522288|-0.50054574|0.4845359|-0.48365787|0.3264887|0.3846324|0.35346863
1239;-0.42059132|-0.27071923|0.10686079|-0.39298496|-0.4897518|-0.17182851|0.27816892|-0.2915931|-0.4290872|0.49691248|0.22839524|0.4712642|-0.42975414|0.24049091|0.41487706|-0.20717555|0.3411629|0.12929814|0.47382042|0.33272418|0.39056358|-0.2971186|-0.15523611|-0.3584882|-0.6132717|0.44222626|-0.55671686|-0.17122656|0.5618348|-0.38707018|0.39546606|0.47093973|0.455364|-0.3823161|-0.5862639|0.19407608|0.5148763|0.35628814|-0.20594756|0.18548562|0.1303494|-0.29558206|0.35776582|-0.32388952|-0.34990594|-0.15921757|-0.3166733|-0.49531096|-0.2928577|-0.56224185|0.45396975|-0.20867726|-0.034895603|-0.377861|-0.4171059|0.029046413|0.20552209|0.11820074|0.5221141|0.2602164|0.031092178|-0.46379897|0.10800713|0.4385074|-0.43422157|0.4394404|0.19311059|-0.2506025|0.52749074|0.39015624|0.19238108|0.11302745|-0.2824618|0.15872976|0.47563636|0.3187497|-0.0031021684|0.2968867|0.57621455|-0.123891935|0.45885888|-0.48173207|-0.5543023|-0.23149444|-0.33073303|0.31219137|-0.50582105|0.44971758|0.35708767|0.2464806|0.20001008|0.5718487|-0.04756958|-0.38612807|-0.3683567|0.35032916|-0.4671408|0.15341446|0.34585774|0.19056787
1240;-0.46974143|-0.23098946|-0.060878467|-0.38289025|-0.55223036|-0.12069775|0.25834686|-0.3604311|-0.49633008|0.5270755|0.21030533|0.22092517|-0.4250724|0.29761934|0.30410165|-0.24513052|0.23903881|0.14090686|0.40289012|0.4537924|0.5397292|-0.45738262|-0.39159238|-0.5274582|-0.40388945|0.52929187|-0.47983485|-0.017906308|0.35687667|-0.5785912|0.4191711|0.48270398|0.44010955|-0.5086255|-0.60655785|0.3522814|0.7283538|0.37315813|-0.2520841|0.16302803|-0.023975931|-0.1733511|0.25157985|-0.3866879|-0.5451805|-0.12110847|-0.3223233|-0.60846186|-0.3311185|-0.36501315|0.65499175|-0.37506586|0.12126143|-0.49945435|-0.37431073|-0.13484251|0.28045633|0.14427488|0.5379492|0.3835889|0.06330173|-0.40015644|0.113732785|0.51548886|-0.43590727|0.17946626|0.2738901|-0.004053578|0.29650235|0.31170925|0.2215532|0.1917947|-0.24136052|0.09325663|0.36554202|0.28293556|-0.08888371|0.4450038|0.37056208|0.013643429|0.4614688|-0.44882113|-0.62548405|-0.32800624|-0.30028498|0.24369869|-0.15491563|0.370776|0.387525|0.32324034|0.32686585|0.44731143|0.16290477|-0.3541553|-0.5183079|0.46401668|-0.55121744|0.18289372|0.4428421|0.23365973
1241;-0.45890778|-0.13157743|-0.014587257|-0.3773366|-0.44240364|-0.26770398|0.23786269|-0.33809006|-0.3520575|0.33141452|0.40980917|0.31938463|-0.30211464|0.2704721|0.32159442|-0.17295271|0.1777936|0.11405893|0.53840166|0.41914058|0.34975445|-0.3750122|-0.28116494|-0.46106282|-0.5004362|0.41099355|-0.5250559|-0.071435705|0.4957522|-0.4678407|0.33587235|0.42723137|0.5711057|-0.4315176|-0.42983973|0.23713602|0.45655397|0.27255243|-0.21809085|0.24169382|0.09765919|-0.3535148|0.38705447|-0.44195336|-0.4467993|-0.00049150735|-0.26193216|-0.47326952|-0.3607078|-0.39985222|0.45959276|-0.18571621|-0.015892576|-0.30035648|-0.34614918|0.07197421|0.22776282|0.13279988|0.38266617|0.3319721|-0.05927213|-0.4771636|0.06069278|0.35456008|-0.3160792|0.31893054|0.29136038|-0.16217165|0.4698291|0.4063899|0.32957986|0.20684974|-0.31385207|0.18262653|0.4177964|0.31339726|0.11434385|0.4805542|0.4918674|-0.24691053|0.31923535|-0.3760547|-0.5434633|-0.21132965|-0.34083587|0.24566504|-0.47454563|0.24094751|0.5011185|0.1443918|0.15331191|0.486794|-0.08275379|-0.4579907|-0.4243989|0.39990878|-0.64255553|0.28734|0.38593388|0.23071286
1242;-0.48189747|-0.30690095|0.058784906|-0.33790973|-0.3324535|-0.41341555|0.048817724|-0.05063276|-0.2329244|0.40814307|0.22548729|0.42644295|-0.4574911|0.4598474|0.36612198|-0.16099507|0.1965909|0.10825374|0.5250021|0.13007066|0.33611843|-0.6637778|-0.18913145|-0.21386349|-0.40938374|0.55085164|-0.353442|-0.2227335|0.39700565|-0.52346337|0.61946255|0.34148693|0.5531745|-0.4500542|-0.5611324|0.014947072|0.50231236|0.40964675|-0.28980342|-0.08943933|0.037578866|-0.28099412|0.1610209|-0.26538944|-0.4906073|0.002681367|-0.50290465|-0.4869661|-0.54018337|-0.48994625|0.52779937|-0.011969641|0.15038899|-0.33785093|-0.39945525|-0.0554116|0.2766148|0.070185035|0.6212435|0.100284815|0.12584868|-0.38765723|0.074974075|0.37634575|-0.28339306|0.3113942|0.2726313|-0.17565128|0.3736865|0.15379477|0.33081004|0.21932912|-0.18222564|0.26796013|0.4257638|0.24109197|0.26689398|0.3362938|0.3212728|-0.27157736|0.585064|-0.42265087|-0.5210538|-0.27779862|-0.35231584|0.0473686|-0.42549068|0.43130594|0.44908455|0.112060405|0.13173558|0.44659054|-0.018709715|-0.6144856|-0.45348218|0.37063348|-0.47631374|0.26010355|0.29534084|0.16898483
1243;-0.55985487|-0.2500657|0.054390814|-0.406047|-0.42627633|-0.2816191|0.24641421|-0.08368054|-0.5465054|0.4941005|0.48298576|0.3519423|-0.43538073|0.41731614|0.3603014|-0.21459779|0.2778546|0.13491662|0.55968994|0.39170665|0.25809675|-0.22130205|-0.23835221|-0.47779334|-0.4073213|0.47242975|-0.46188396|-0.2114032|0.40285474|-0.5913244|0.43230566|0.37471262|0.35172796|-0.26031855|-0.5059568|0.2412487|0.3961748|0.41599333|-0.22094786|0.157642|-0.026290886|-0.14098772|0.31796232|-0.2874494|-0.46299464|-0.11959787|-0.48045582|-0.33614278|-0.20268446|-0.5040463|0.45786196|-0.29572845|-0.11183977|-0.29012775|-0.4996244|0.15916719|0.23285607|0.12661344|0.41461292|0.23591097|0.03282835|-0.55237377|-0.044122323|0.2433285|-0.33997306|0.25779378|0.31033632|-0.3275301|0.43789876|0.2714155|0.3450425|0.2985536|-0.33267382|0.16963184|0.4087162|0.16695134|0.17388901|0.40561798|0.42700714|-0.06519349|0.45685196|-0.44702464|-0.5883591|-0.25162092|-0.26185387|0.2087967|-0.43733215|0.29921526|0.3595296|0.17933401|0.14918353|0.5522975|-0.10268481|-0.39920765|-0.42776883|0.3081112|-0.44964588|0.20610474|0.44742784|0.19441831
1244;-0.4468466|-0.20774135|0.030699357|-0.34838438|-0.44262174|-0.32221958|0.13382354|-0.21081242|-0.37373793|0.4098443|0.24501589|0.22939317|-0.45765272|0.37972337|0.35058174|-0.1151461|0.13484457|0.26928508|0.4122491|0.394754|0.4936657|-0.5265006|-0.13553825|-0.4078847|-0.39639857|0.4183061|-0.55337054|-0.26012012|0.49663985|-0.45402938|0.6177305|0.4491213|0.4987219|-0.2788554|-0.55458325|0.088585764|0.5076996|0.25101432|-0.19399917|0.24451962|-0.0026828796|-0.33989114|0.44499066|-0.22471485|-0.4980575|-0.12737493|-0.18174434|-0.5772516|-0.32302302|-0.43813887|0.5000886|-0.15143952|-0.06830944|-0.36223012|-0.4770238|0.114813656|0.3803836|-0.032138005|0.4718033|0.35273302|-0.21453911|-0.47911337|0.06699311|0.34484485|-0.41151717|0.28448823|0.18344441|-0.22046468|0.41725028|0.22622728|0.33256528|0.22047952|-0.29682344|0.31999624|0.48397595|0.30313003|0.08908669|0.4495465|0.49481046|-0.09213474|0.55689377|-0.3179277|-0.589568|-0.29171786|-0.3720643|0.23225449|-0.41308007|0.37052006|0.42779362|0.278989|0.07443517|0.43549848|-0.13487881|-0.38037547|-0.4653248|0.47374278|-0.49865663|0.1933884|0.3820902|0.2827442
1245;-0.4435227|-0.266661|-0.033442456|-0.4106364|-0.49781054|-0.32801202|0.38040885|-0.27847216|-0.32011482|0.6038675|0.40792453|0.4863983|-0.29271707|0.37391382|0.23945859|-0.12053169|0.20961393|0.17225942|0.39704183|0.39194098|0.4722251|-0.32908782|-0.15529619|-0.31560442|-0.33288926|0.36359712|-0.48653883|-0.21372494|0.31177294|-0.5115933|0.46272206|0.33084655|0.42888802|-0.44870353|-0.4608054|0.1223316|0.39203626|0.24365965|-0.23823127|0.07380535|0.07846865|-0.22839352|0.2616013|-0.4045462|-0.5203798|-0.16857067|-0.27336258|-0.49338153|-0.38069347|-0.37498716|0.4497695|-0.1665751|-0.041296255|-0.22699374|-0.44385597|0.078951135|0.2757336|0.034851696|0.5222866|0.28029823|-0.12052788|-0.40252846|0.021068301|0.3383319|-0.345069|0.38628328|0.043241546|-0.1699795|0.55626166|0.2901081|0.2575368|0.20463286|-0.2539279|0.1415783|0.40414026|0.1303095|0.114540294|0.24762385|0.3181349|-0.2780405|0.4672324|-0.42816612|-0.5265275|-0.3240051|-0.4040102|0.22390372|-0.39060006|0.2769148|0.33870733|0.279232|0.012521341|0.42484623|-0.013734832|-0.4600489|-0.56804675|0.40338358|-0.37820202|0.32433558|0.393319|0.2805234
1246;-0.44436023|-0.17487267|-0.015279446|-0.37505358|-0.509683|-0.31600845|0.3217888|-0.30450127|-0.41078907|0.54840213|0.48587632|0.43991405|-0.42443275|0.43414465|0.39629358|-0.075054035|0.30656767|0.026072286|0.39119664|0.36216453|0.40846923|-0.42075762|-0.07492359|-0.33174625|-0.36018875|0.51565343|-0.3715866|-0.17537625|0.34261388|-0.5773041|0.39234617|0.4317256|0.54780746|-0.5132965|-0.5113632|0.2765809|0.44321185|0.3388046|-0.03760317|0.095669605|-0.060426533|-0.28270176|0.27408102|-0.36010996|-0.47351933|-0.11062825|-0.3266062|-0.46130794|-0.3852641|-0.4096565|0.5252011|-0.1537724|-0.06639416|-0.28590262|-0.5269673|0.11376324|0.1569233|0.15442517|0.50267845|0.2200359|-0.020921739|-0.4905576|-0.028980523|0.35933623|-0.38026693|0.2752397|0.021029681|-0.18906675|0.52228826|0.2734629|0.20416538|0.18766451|-0.28086925|0.20954867|0.38006276|0.21584381|0.20863076|0.371248|0.37595087|-0.14151105|0.48947173|-0.35634863|-0.55139506|-0.38727272|-0.3541074|0.082543984|-0.50875264|0.30186403|0.4080834|0.18755075|-0.016175762|0.5046637|-0.11034572|-0.3643514|-0.4128576|0.4650702|-0.5421821|0.27414703|0.44747245|0.20300296
1247;-0.41423106|-0.20950317|-0.034571894|-0.39349127|-0.4498061|-0.26479816|0.30625793|-0.29410377|-0.38940406|0.52654296|0.38370252|0.33989534|-0.45653003|0.342105|0.41936877|-0.23016837|0.22283652|0.18911844|0.46486095|0.31138638|0.38848397|-0.34721208|-0.21705249|-0.34119716|-0.5369166|0.4350387|-0.42531732|-0.11400516|0.30887434|-0.53364855|0.4149922|0.4249807|0.5220329|-0.418044|-0.5428277|0.16178004|0.51779866|0.36265802|-0.18349174|0.16017535|0.14181492|-0.30670595|0.33420363|-0.38425374|-0.44776013|-0.018691983|-0.35578197|-0.41172493|-0.2897418|-0.5034114|0.5605443|-0.26780856|-0.0909794|-0.33137816|-0.5740475|0.1853028|0.26064652|0.099419296|0.49652505|0.2155219|-0.03260841|-0.48098406|0.01671138|0.31560254|-0.22454159|0.3200782|0.14462432|-0.20643404|0.58108693|0.3748699|0.2499803|0.18358833|-0.2874106|0.16420808|0.31992784|0.28302133|0.23395583|0.4209602|0.43086028|-0.17525029|0.30476934|-0.49384052|-0.55662477|-0.27482644|-0.34698483|0.20945753|-0.43517524|0.27953458|0.4628827|0.26379555|0.0499523|0.5708499|-0.071238965|-0.48619038|-0.365535|0.4003147|-0.45415416|0.26859918|0.43607888|0.15668058
1248;-0.41791314|-0.1944147|-0.010471653|-0.4298281|-0.42430633|-0.31776065|0.3133567|-0.17142513|-0.28776026|0.5417218|0.4750082|0.41347435|-0.42153183|0.26913476|0.3186094|-0.14225693|0.3631336|0.016710445|0.4090358|0.3064604|0.24888508|-0.30991647|-0.15482202|-0.35399023|-0.4791995|0.3908613|-0.40770996|-0.2422142|0.40358943|-0.45200223|0.38918468|0.40564755|0.42744264|-0.43409136|-0.59122413|0.15311849|0.4691335|0.31664205|-0.18374805|0.13968739|0.03950382|-0.26299223|0.27142096|-0.3321036|-0.43902442|-0.08963976|-0.25198483|-0.4485224|-0.3178658|-0.43838897|0.46548826|-0.20565005|-0.023912936|-0.36480674|-0.4422694|0.00030590594|0.26684225|0.16224451|0.5198454|0.3496974|-0.13993843|-0.3944142|-0.0433515|0.32586792|-0.44811782|0.25484693|0.10553495|-0.13010094|0.43559727|0.30403063|0.20756456|0.23326117|-0.38243318|0.22312453|0.3280575|0.1410009|0.1891933|0.2897149|0.438823|-0.15433218|0.375904|-0.45811507|-0.52728283|-0.32744145|-0.4808547|0.08338423|-0.49088466|0.3236785|0.37270626|0.24036552|0.170553|0.5254813|-0.024685044|-0.3807888|-0.46391776|0.3392611|-0.54258543|0.24707712|0.36927104|0.25208324
1249;-0.46066725|-0.2868591|-0.007969962|-0.3882078|-0.42548695|-0.3347045|0.32038462|-0.2588245|-0.47853634|0.5054954|0.49748236|0.26629373|-0.45953256|0.40399462|0.32183772|-0.08620066|0.15764949|0.17432876|0.4121205|0.3695259|0.40734905|-0.45185637|-0.090230435|-0.39702162|-0.37778026|0.46658313|-0.41572225|-0.18022507|0.38190004|-0.574811|0.39734218|0.41628176|0.45489457|-0.38888624|-0.5326969|0.11671743|0.51938355|0.23212904|-0.26725078|0.17282054|0.0050045066|-0.30408233|0.3141783|-0.3878919|-0.52228224|-0.08856521|-0.29783875|-0.42742872|-0.36232564|-0.40478745|0.5681872|-0.06174144|-0.07190487|-0.26264673|-0.46550354|0.09204537|0.3599491|0.07544825|0.3934745|0.20370257|-0.0025888272|-0.43223658|4.7437847e-05|0.3632989|-0.41725883|0.3381287|0.2566889|-0.17334376|0.5309771|0.31047407|0.2091183|0.1406084|-0.30157456|0.1997361|0.4283706|0.29508013|0.20027366|0.39403158|0.3443728|-0.15343903|0.32336053|-0.51028967|-0.57316494|-0.1952039|-0.45785856|0.18126127|-0.40005082|0.19482845|0.48320937|0.15598312|0.069250375|0.55997217|-0.18198083|-0.44156104|-0.41833165|0.49724126|-0.51992756|0.25438544|0.39090616|0.2289554
1250;-0.36219764|-0.19810317|-0.17099029|-0.6654352|-0.50952107|-0.44805607|0.27404353|-0.23335041|-0.44116965|0.57244074|0.32214156|0.3798927|-0.53796035|0.3414749|0.31355318|-0.2164311|0.28967533|0.2429831|0.3751819|0.25163198|0.3470693|-0.33072156|-0.18723695|-0.19505359|-0.43637237|0.32473883|-0.33064204|-0.3045635|0.35670033|-0.47132206|0.4375242|0.2687174|0.35689515|-0.5180279|-0.5282217|0.28184098|0.32526958|0.3080563|-0.19144398|0.18612234|0.1121994|-0.330115|0.00022935867|-0.3811324|-0.3777053|-0.06641836|-0.42203227|-0.47091037|-0.35945717|-0.6612558|0.47740453|-0.13557799|-0.09654682|-0.24014035|-0.631975|0.26024705|0.45967153|0.30060926|0.42285895|0.2591187|-0.14278287|-0.37843293|0.097096175|0.5569112|-0.18508758|0.35375133|0.060139388|-0.40194267|0.42275077|0.5339577|0.3391031|0.099735245|-0.35328707|0.08070148|0.39310294|0.26797915|0.15146391|0.29746962|0.46698982|-0.10614583|0.4837304|-0.4151142|-0.61689264|-0.27745578|-0.5877243|0.41758126|-0.49558717|0.32677236|0.53432715|0.30740297|0.024144731|0.68696225|-0.07138046|-0.6449839|-0.39180085|0.50935256|-0.45874125|0.26054785|0.41615617|0.13495861
