item_id;vectors
1275;0.3349645|-0.5556492|-0.25845924|0.3771789|0.94305724|0.18808751|0.28977588|0.31397593|-0.32212263|0.6796624|0.18729493|-0.39012945|0.23226403|-0.6903981|0.38490653|0.03340444|0.30780607|0.49567902|-0.4828742|-0.5127288|0.020922065|-0.49875858|-0.29306006|0.64334536|-0.4011942|0.07723332|0.5600123|-0.3548581|0.046248853|0.17721167|0.72466224|-0.3285461|0.21245852|-0.54174066|-0.50925034|-0.041841075|0.28650653|0.23819147|0.24488807|-0.25039285|0.2916972|0.046532214|-0.7063729|-0.21338266|-0.4110334|0.47727284|0.27679583|0.028283894|-0.80681527|-0.73047274|0.06487298|-0.10833391|-0.05525994|0.62067914|0.7449617|0.8389541|-0.22166713|0.29615194|-0.77203095|-0.43906778|-0.4518258|0.70682454|-0.48910478|-0.25547174|-0.6580129|0.64636296|0.36035442|-0.53422785|0.23131715|0.3202203|-0.63577825|0.72957325|0.57849336|0.30859104|-0.4122636|0.2881537|-0.14074296|0.41298297|0.41525394|0.46741962|-0.27640972|-0.21097341|0.049901515|-0.38870162|0.47809786|-0.2225804|-0.7512291|0.56548595|0.029164052|0.47869736|-0.4974625|-0.3064552|0.036267623|-0.5278744|0.51653385|0.7814419|-0.47617012|0.083100334|0.17543682|-0.19473694
1276;0.88476384|-0.7899458|0.09657049|-0.13105655|1.126913|0.51568794|0.27455735|0.47483498|-0.25282377|0.1035105|-0.19947411|-0.7483721|0.22923696|-0.3276406|-0.3337298|0.427228|0.43331528|-0.06416431|0.35519832|-0.5725755|0.01889515|-0.026242107|-0.45326477|0.6439256|-0.31960943|-0.355774|0.05396706|-0.04815264|0.28754926|-0.18428129|0.529705|-0.098065585|0.20936885|0.12501413|-0.90853393|0.04971184|0.3095305|0.56171954|0.37532526|-0.47426122|0.42635718|-0.33570573|-0.50305796|-0.21565676|-0.209937|0.5416238|0.6241802|-0.033715203|-0.2884436|-0.50103396|0.6775804|0.1055834|0.111867085|1.2953387|0.6474664|0.49491304|-0.5188561|-0.23579079|-0.8243108|-0.30519086|-0.21626057|0.7749625|-0.27085164|-0.3453822|-0.32373157|-0.14452082|0.20429657|0.03569302|0.40250814|-0.048770443|-0.90360713|0.70178276|0.39657843|0.12422909|-0.1675842|0.5493362|0.25952536|0.29439256|-0.0017075241|0.8374028|0.29009563|-0.30788574|0.4286539|-0.6739144|-0.24197903|-0.11635305|-0.5691041|0.7634052|0.29986918|0.7207887|-0.36561948|-0.40368342|0.23217113|-0.013765603|0.15953282|0.4183393|-0.39875332|0.08945094|-0.28225198|-0.7945616
1277;-0.11657539|-0.43191507|0.43325382|0.80267584|0.68571556|0.100675926|-0.34206998|0.13314404|-0.4824394|0.75233454|0.45940417|-0.86551654|0.42814022|-0.988487|0.7570059|-0.030145533|0.48472992|-0.33739635|0.64889693|-0.1064969|-0.2791348|-0.26565465|0.13063234|0.7325424|-0.64332354|-1.0037823|0.5913848|-0.29336077|0.7639936|0.35524985|0.4732991|-0.21144363|0.26054338|-0.6381904|-0.5629011|0.59797686|0.45945483|0.7531549|0.15368976|-0.25449505|0.16038135|-0.3931207|-0.47165534|-0.34358755|-0.87787914|-0.027921587|0.4610374|-0.38555217|-0.05694303|-0.21435782|-0.3671758|-0.1700036|0.19591501|0.86905384|0.18384266|0.53122675|-0.7450211|0.53354234|-0.7641628|-0.6870013|-1.247625|0.5858227|-0.07867898|-0.78123385|-0.48259264|0.42625323|0.9679594|-0.4378218|0.30636933|-0.006291747|-0.060601383|0.8047786|0.31332344|0.35771477|-0.6172694|0.79706615|-0.9247786|0.77457714|1.2740059|-0.21717963|-0.059548706|-0.21909046|0.8275396|-1.1607559|0.28004473|-0.34277543|-0.15968522|-0.04844418|0.46418655|0.2664318|-0.5364043|-0.04249856|-0.39348555|0.12813169|-0.04995972|0.28741047|-0.18139406|0.062298596|0.20240101|-0.32641625
1278;0.29623404|-0.38791975|-0.17339553|0.22130081|0.44704592|-0.069903284|0.014361292|0.16166559|-0.13944119|0.45330393|-0.092260316|-0.2782573|0.42895144|-0.692011|-0.02303563|0.0468863|0.12290578|0.38246587|0.41639382|-0.19666311|-0.1415816|-0.20221955|-0.5942786|0.41761833|-0.3575738|-0.07451853|0.6214247|0.010767192|-0.19453742|0.019217089|0.5226275|-0.46735072|-0.43312126|-0.14971568|-0.32285637|0.30474192|0.20771065|0.3786633|-0.031567946|-0.053105414|-0.17420651|-0.23379621|-0.594385|-0.29629344|-0.15657765|0.28397545|0.46045658|0.2710959|-0.27554706|-0.17334452|0.20226204|0.24311367|-0.049090587|0.63231725|0.8760577|0.6212293|-0.3670001|0.040601175|-0.43850407|-0.056962058|0.11002153|-0.12375793|-0.113997266|-0.5546602|-0.6586124|0.77994657|0.63163143|-0.3110373|0.026412003|0.011077419|-0.4781444|0.27243507|0.38105282|0.054526746|-0.19911519|-0.064998925|-0.14879605|0.32474542|0.7957989|0.17327435|-0.3083542|-0.36230198|0.03532873|-0.91287696|0.4896273|-0.39071032|-0.66575193|0.5374627|0.09884894|0.31398407|-0.28641173|-0.44446346|0.25914338|-0.13526818|0.46174783|0.15854886|-0.76465726|0.09917031|0.51008546|-0.52902544
1279;1.2141615|-0.9670642|-0.12670773|1.0108292|1.0486262|-0.14294112|-1.1663862|-0.52922386|-0.5779199|0.6559262|0.45540673|-1.2121953|0.8896647|-0.82056475|0.4742777|0.11838067|1.1868901|0.37397116|-0.23471783|0.0030132532|0.00025624037|-0.27462396|-0.23834452|0.048428178|-0.65394855|-0.42276743|-0.14971712|-0.48084825|0.33749977|-0.0035250634|0.110312164|-0.029923588|0.7097519|-0.94128466|-0.34049374|0.3104596|0.65996444|0.1501997|0.43073857|-0.5470772|0.47231182|-1.1288922|-0.32271206|-0.5440626|-0.52832246|0.9987033|0.340631|-0.23945141|0.15992704|0.18495351|-0.3181449|-0.6299246|0.35236555|0.4846284|0.0726023|1.1322169|-0.12527895|0.1337038|-0.8592236|-0.407452|-0.9313281|-0.1386331|0.29947948|-0.3707324|-1.4473474|0.89519835|0.536192|-0.7694107|-0.011439614|0.11538163|-1.3931485|0.6181713|-0.20385164|0.2627427|0.9874302|-0.11752921|-1.3281662|0.33011472|0.29905403|0.74575907|0.33548662|-0.08511697|0.4863294|-0.9219514|0.35656717|0.7428982|-1.5944501|0.7958765|0.39801127|0.60289246|-0.7968519|-0.38998199|-0.25227937|-0.49503624|0.8673153|0.012176573|0.10054594|0.056087524|-0.23425838|-0.34666508
1280;0.70462155|-0.7657303|-0.03573543|1.1898597|0.8014993|0.79400873|0.051681414|-0.05916494|-0.056722563|0.37622237|0.76161784|-0.6581968|0.5738995|-0.6269738|-0.56390136|0.24191996|0.7427682|0.8658537|-0.45013756|-1.0156354|-0.3494538|-0.60319746|0.111611694|0.5121997|-0.39671367|-0.8666019|0.15401523|-0.12626627|-0.15868302|0.39089236|1.0117922|0.20650616|0.27221817|-0.55696964|-0.8985473|-0.2914241|0.8901025|0.10209429|1.0232587|-0.584846|0.080357|0.30236185|-0.54468167|-0.17989658|-0.24664375|0.23572849|0.25856978|-0.012907207|0.16030082|-0.38534552|-0.17027098|0.41152608|-0.05151029|0.023070395|0.89967704|0.9825855|-0.8896928|0.73207533|-1.0960954|-0.33371603|-0.18478093|0.10863498|-0.37834308|-0.039070755|-0.69998544|0.4635421|0.06354006|-0.3475129|0.5594897|-0.092142746|-1.1053545|0.97090197|0.8356067|0.40938032|-0.17277825|-0.23723252|0.027893439|0.14250809|1.1138222|0.7700531|-1.0301616|0.40595415|-0.30972862|-1.2727296|0.30435252|-0.33199343|-0.72150874|0.3574785|-0.03201153|0.64504075|-0.14422596|-0.28624892|0.3087473|0.051673263|0.20300364|0.20647144|-0.5943034|0.34074548|0.23879221|-0.46231943
1281;0.03517726|-0.19031441|-0.28801087|0.83791065|0.8188433|-0.051869795|0.23567015|0.33505687|-0.18514933|0.66378915|1.0582503|-0.7317244|0.3515857|-0.56263644|0.33362395|-0.15671954|0.72951746|0.018956125|0.6941653|-0.3119731|-0.0009769499|-0.6384839|-0.19968167|1.4327717|-0.85939217|-0.11319867|0.72898626|-0.060162008|-0.075944915|-0.6471154|0.8758224|-0.0029117465|-0.32993326|-0.36094445|-0.9500694|0.3701675|0.8691051|0.7317103|-0.081600174|-0.6415695|0.13513297|-0.050294854|-0.7928005|-0.20224187|-0.63150877|0.080976695|0.348216|-0.14815836|-0.0137348175|-1.0137866|0.045247022|-0.04492842|-0.1333378|0.30344477|0.90363175|0.2242862|-0.6437006|0.36631587|-0.65099484|-0.24593982|-0.18322565|0.055516273|-0.36477962|0.3135302|-0.53725654|1.3541288|0.48758057|-0.2929321|-0.0077339336|0.11016079|-0.34564713|0.59803736|0.26339144|0.7629739|-0.14184731|0.12539583|-1.0264119|-0.2294201|0.14325356|0.20819628|-0.4770109|-0.50263995|0.27296856|-0.9779227|0.5188591|-0.18821613|-0.961566|0.4991144|0.038020447|-0.15866765|0.085528105|0.030639201|0.49862286|-0.27069438|0.34491944|0.68116564|-0.47539374|-0.2523717|0.6389955|0.36799896
1282;0.07627642|-0.10206345|-0.43833792|0.472903|0.47160578|0.5266473|0.6659907|0.18643256|0.055938832|0.34439185|0.012941062|0.031567544|0.47463462|-1.0759158|0.30326986|0.36287722|0.020255283|0.41978842|0.23178573|-0.50653833|-1.2973058|-0.54927164|-0.52975047|0.5161618|-0.34430492|-0.32728598|0.34583527|0.56559515|-0.25217873|-0.16962172|0.56134087|-0.2946252|-0.5791252|-0.8602891|-0.1040473|0.8325876|0.5725307|1.2269429|0.07362503|-0.10447124|-0.16827531|0.25606886|-0.87143964|-0.45816112|-0.570003|0.64917815|0.18395388|-0.70532775|0.34014836|0.16911119|-0.027481066|-0.029127864|0.04955186|0.25966573|1.18644|0.66410947|-0.48081973|-0.45939416|-0.6431938|-0.70934963|-0.30660468|0.5101125|-0.48274565|-0.40374494|-0.9144198|0.7199026|0.31316113|-0.876433|-0.31813073|0.8507136|-0.32947007|1.2145014|0.24921899|0.37624386|-0.7200577|-0.4501269|-0.4051491|-0.04917252|-0.3724449|-0.09171876|-0.76769197|-0.0998753|0.024130344|-0.7853931|1.0022418|0.20890386|-0.80151886|1.1926887|-0.42428765|0.03508115|-0.4644612|-0.37457776|0.35313985|-0.51414967|0.48614097|-0.1113407|-0.90454125|0.42354867|0.36531803|0.17109472
1283;0.5091381|-0.028682053|0.573349|0.5761796|1.0044487|0.3928203|-0.16750677|0.03958589|-0.34647417|0.5912068|-0.06447984|-0.46767646|-0.4195525|-0.46143687|0.29370344|0.057219844|0.27683875|0.6342145|0.1366706|-0.054624423|0.08564818|0.026678592|-0.6002553|0.526852|-0.22790119|-1.0024476|0.81583774|-0.44751793|0.14920585|-0.19473922|0.46898952|-0.46655446|-0.21334404|-0.40864837|-1.3819137|0.4419726|0.14055632|0.75925326|0.07760627|-0.037068218|0.028707087|-0.49370438|-0.8361674|-0.52395445|-0.57007253|0.65038645|0.3915971|-0.2481836|-0.10555616|-0.82688934|-0.5442229|-0.42693466|0.41037095|0.070243955|0.5735145|1.047867|-0.5610737|0.44057244|-0.3197676|0.202337|-0.017628364|0.54222095|-0.23458192|-0.5890281|-0.16964665|0.6050782|1.1264453|0.03949839|0.11537987|-0.46458542|-0.8547885|0.5671903|0.71405834|0.5922334|0.041690305|-0.42180306|0.5440997|0.5248013|0.33916712|0.9519292|0.008309737|-0.8334459|0.50304127|-0.72701645|0.31350887|0.53855336|-0.75088745|0.24299592|0.40609238|0.4953162|-0.7657305|-0.29290497|0.087393895|-0.43852532|0.5681602|0.4265433|-0.13186154|0.8046378|-0.13968188|-0.3340247
1284;0.13381998|-0.11951053|0.2629642|0.47571275|0.58140147|-0.14924535|-0.58088595|0.64724857|-0.32960027|0.9416116|0.08685997|-0.18007547|-0.13064566|-0.5485425|-0.15690386|-0.3111542|0.20879075|0.13993108|0.2784982|0.42586187|-0.16664624|-0.30165803|-0.18031546|0.81626594|-0.44406632|-0.025132924|0.8164367|-0.020933628|-0.06300368|0.033942282|0.67551273|-0.02766028|0.101092346|-0.35720903|-0.42980224|0.4610226|-0.17737126|0.4483106|-0.13767591|-0.5463389|0.36578828|-0.30681598|-0.44009674|-0.35422868|-0.20800063|0.47716087|-0.30510828|-0.7417383|-0.23842496|-0.7335043|-0.3292481|0.18025534|0.013387933|0.26118103|0.8396388|0.87112504|-0.11960751|-0.03923554|-0.36291566|-0.14204577|-0.19988203|0.3957071|-0.15156533|-0.51454556|-0.35789928|0.7507599|0.26491928|-0.71918875|0.2625364|-0.3066491|-0.2903986|0.3733232|0.28564894|0.33372968|-0.56270826|-0.02437061|-0.66914463|-0.10618943|0.25089076|0.43256298|-0.5333302|-0.39687455|0.45050544|-0.4553326|0.19139701|-0.10068958|-0.14406034|0.65518475|0.089177564|0.4113183|-0.21688914|-0.73201966|-0.12545407|-0.39532018|0.7122687|0.91279626|-0.69770765|0.21600896|0.43824384|-0.31451112
1285;0.25119787|-0.46700135|-0.5124968|0.20303822|0.7370593|0.2122693|-0.098671004|0.55838084|-0.6527826|0.60666907|0.37834114|-0.36375883|0.49271923|-0.52050924|-0.020510063|-0.123574845|-0.14403322|0.43783277|0.13838896|-0.36256248|-0.29162478|-0.060722873|-0.2576125|0.54602057|-0.17374718|-0.13071431|0.5786079|0.09902951|-0.11691405|-0.0075044185|0.40247512|0.195481|-0.5785718|-0.54754144|-0.30059162|0.31008995|-0.3237331|0.705877|0.46073136|-0.2317071|-0.13654111|-0.21476|-1.143781|-0.44585538|-0.5953312|0.29138324|0.28037816|-0.14788693|-0.06905794|-0.32714552|-0.05480074|-0.20931989|-0.115071096|0.22556147|0.46922913|0.6566081|-0.3614916|0.08293822|-0.6780747|0.1381703|-0.57646644|0.59154165|-0.5147705|-0.30850664|-0.6298918|0.66371|0.18145645|-0.3889955|-0.41807818|0.27102935|-0.5124887|0.2035715|0.4575517|0.43654317|-0.22943872|0.062752396|-0.017367631|0.56798166|0.19127768|0.38552737|0.0070964843|-0.39090216|-0.2857591|-0.6380014|0.46607658|-0.4708945|-0.85516393|0.5715647|0.51407385|0.31980422|-0.4293875|-0.12480408|-0.075940356|-0.2900761|0.83051383|0.15368375|-0.40499595|0.13102087|0.6096266|-0.29283264
1286;0.13367856|-0.2597155|-0.3875096|0.22863689|0.6001889|0.01321812|0.27550182|0.20171456|-0.03660772|0.6816772|0.2181153|-0.46784082|0.0463641|-0.47279805|0.16496271|-0.046127625|0.27706364|0.34404144|0.22174385|-0.10042176|-0.29577252|-0.17948763|-0.11358744|0.6386876|-0.5348246|-0.15036316|0.36429048|-0.22934118|0.07277673|-0.03779924|0.68522984|-0.14195693|0.07083569|-0.26518235|-0.23482956|0.47736806|0.080691084|0.40937167|0.014271639|-0.15342535|0.22559056|-0.05153572|-0.7569482|-0.01992464|-0.29097536|0.4802028|0.0845734|-0.02738911|-0.3595154|-0.35432425|-0.21643627|0.0139344|-0.13312298|0.6642942|0.6271365|0.7020461|-0.5061439|0.046645258|-0.6137692|-0.1060511|-0.09810145|0.434657|-0.2127461|-0.28975666|-0.68815124|0.7965062|0.275822|-0.23205912|0.15629518|0.3914145|-0.22837074|0.44701135|0.00402683|0.3488117|-0.2220072|0.19824573|-0.13786528|0.26929182|0.6639147|0.47428173|-0.24989304|-0.38883096|0.05581598|-0.5828977|0.3986394|-0.053659488|-0.8046804|0.35819215|-0.1426351|0.20708667|-0.39868057|-0.5211913|-0.036010846|-0.33558005|0.15817323|0.6479297|-0.42924264|0.255845|0.29367745|-0.419303
1287;0.1922862|-0.39713982|-0.34719315|0.12757453|0.7423492|0.16309799|0.13858207|0.26916188|-0.078441136|0.49328935|0.054885402|-0.23639628|0.108002365|-0.60823244|0.2781614|-0.022380508|0.200917|0.33445358|0.13696024|-0.41013503|-0.34908047|-0.18987282|-0.24709903|0.66586053|-0.664817|-0.028200187|0.232797|-0.3534693|-0.009543458|-0.22333673|0.63737786|-0.21508904|0.17377034|-0.43851036|-0.12355924|0.063383356|0.15801424|0.31671107|0.13302007|-0.043622762|0.16408396|-0.07854724|-0.83821976|-0.031244606|-0.19599143|0.52074003|0.38501775|-0.09607564|-0.19315109|-0.34818769|-0.00565359|-0.15631215|-0.06086675|0.72694635|0.5036028|0.42626092|-0.42153403|0.02073852|-0.6706564|-0.2621122|-0.16759032|0.39123768|-0.24948265|-0.11770685|-0.5040954|0.5434712|0.2076237|-0.41842383|0.061072215|0.3581007|-0.3235609|0.5291661|0.07712369|0.31034544|0.038547292|0.16201854|-0.13640627|0.36466694|0.59695834|0.5098805|-0.18949062|-0.2990128|0.13519011|-0.43820995|0.42747828|-0.0015977267|-0.4676646|0.0419738|0.0019213296|0.14658296|-0.50385106|-0.41994044|-0.017105132|-0.359537|0.20403215|0.5872702|-0.4794773|0.42059925|0.20631622|-0.3062041
1288;0.08801857|-0.4417711|-0.43719637|0.30636457|0.67426986|-0.1017392|0.17994232|0.39290673|0.53777194|0.78394616|0.66005445|-0.71070004|0.120882034|-0.7640506|-0.20262769|9.663403e-06|0.07227963|0.33228204|0.7157895|-0.65221626|-0.44860983|-0.06300601|-0.2723146|1.1258038|-0.26659575|0.24464968|0.93869555|-0.20182875|0.15919511|0.21659142|0.76514804|-0.16712028|-0.12626415|-0.75380296|-0.32591856|0.664137|0.24808407|0.30811405|0.4409536|-0.4021434|0.58948284|-0.10965076|-0.87541497|-0.26703912|-0.7329103|0.5285272|0.1487711|0.42148492|0.1526747|-0.50540006|-0.40545258|0.3684525|0.13657661|0.7705628|0.6831773|0.8671708|-0.6300424|-0.047500245|-0.5385501|-0.13400488|-0.11992222|0.52424586|-0.1991029|-0.37388358|-0.9449291|1.118134|0.5970055|-0.91817653|0.00084769726|0.17633054|-0.261239|0.8224511|0.27248678|0.3518811|-0.7437054|0.27746648|-0.07752885|0.45438048|0.28590927|0.6195706|-0.072507806|-0.41744643|0.4218899|-0.47972062|0.57954985|-0.041890316|-0.5798656|0.09792164|0.014515646|0.36542004|-0.26988292|-0.39111418|0.2658693|-0.41544306|0.61931014|0.33348414|-0.46193337|-0.015316904|0.50499904|-0.49842864
1289;0.09733257|-0.4355222|-0.406482|0.14770466|0.63818336|0.023993194|0.19874828|0.23191506|-0.07287296|0.77542675|0.38252914|-0.49749416|0.08593035|-0.57274175|0.07433577|-0.0018923655|0.207874|0.39176393|0.27751356|-0.16407976|-0.18486255|-0.15246722|-0.116475284|0.671036|-0.7220801|-0.043515183|0.4125012|-0.19395317|0.054222845|-0.16295666|0.64203525|-0.07213256|0.026106156|-0.44963795|-0.3409341|0.59255266|0.0883507|0.43382743|0.16650344|-0.24903944|0.20514867|-0.01638496|-0.8696874|0.035907686|-0.3496733|0.48953462|0.15892185|-0.098154575|-0.29261267|-0.27742556|-0.29152846|0.05673388|-0.20844825|0.6753335|0.5298633|0.6839839|-0.4605065|0.09333694|-0.5228229|-0.101576224|-0.11404514|0.45006365|-0.22249061|-0.21962509|-0.7130767|0.69038403|0.27609578|-0.19788617|0.124826156|0.47844994|-0.20372754|0.409965|0.053581133|0.18786173|-0.27081037|0.31944126|-0.053323694|0.2036776|0.5765072|0.37533528|-0.27576095|-0.5231135|0.021341503|-0.5397063|0.30545858|-0.039331727|-0.82045054|0.33566725|-0.13361815|0.41415372|-0.43060932|-0.46792877|-0.015682444|-0.2757753|0.26755428|0.4654469|-0.50306344|0.22639345|0.36119983|-0.48093295
1290;0.18084477|-0.26081276|-0.3841056|0.2529986|0.7409798|-0.018969938|0.05342196|0.5233088|-0.26552758|0.90264565|0.1499892|-0.7569605|0.22037193|-0.5858649|0.13028258|0.22132242|0.2936303|0.38660046|0.030970328|-0.14630085|-0.3572264|-0.24839513|-0.08965047|0.6335431|-0.563602|0.016129293|0.66673124|-0.22818339|0.33984798|0.122879684|0.6583041|-0.20391971|-0.15669914|-0.3209947|-0.25201368|0.32925466|0.22174235|0.4409297|-0.31414777|0.057101816|0.079411045|-0.16440396|-0.8656429|-0.23459655|-0.44474578|0.45089102|0.17567477|-0.09933659|-0.54039645|-0.66388506|0.0309937|0.21057513|-0.37599373|0.5872679|0.48947623|0.81666315|-0.1606375|0.027516514|-0.4988349|-0.53118455|-0.14079008|0.65660465|-0.43847322|-0.015134215|-0.49952203|0.5029004|0.29449224|-0.07251468|-0.017349325|0.27627555|-0.42124137|0.36028656|0.10827574|0.36479196|0.039029002|0.2800985|-0.119471274|0.035139143|0.4094059|0.31070456|-0.29784906|-0.1776426|0.101940595|-0.44594654|0.29677767|-0.24163586|-0.62723947|0.5549525|0.16692227|0.41838807|-0.69995654|-0.5536482|-0.004563868|-0.23699047|0.6248288|0.5672569|-0.48880723|0.43017724|0.19720507|-0.22033788
1291;0.34181425|-0.24202274|-0.30206853|0.12829842|0.5361678|0.029724583|0.2520421|0.26552877|-0.15946798|0.6696088|0.3080757|-0.3879272|0.23590653|-0.52873105|0.086464606|-0.06441805|0.258522|0.3172919|0.23741284|-0.1463693|-0.26147088|-0.057420626|-0.3187456|0.64653075|-0.6338038|-0.13247275|0.27122402|-0.21921581|-0.018283056|-0.12344115|0.7332057|-0.22843508|-0.1271006|-0.37733823|-0.22319037|0.44792745|0.15747248|0.3238817|0.034152336|-0.18655095|0.2412666|-0.06606381|-0.86229974|0.07361591|-0.3338656|0.5944271|0.10624844|-0.13116893|-0.2999506|-0.36761782|-0.2765354|0.19724853|-0.129284|0.721067|0.5561843|0.6292955|-0.50835246|0.00204999|-0.57669306|-0.0488943|-0.03664247|0.37552047|-0.23127685|-0.2031122|-0.6014881|0.71215415|0.23333494|-0.37299347|-0.06801749|0.3390544|-0.35407284|0.4257564|-0.038482875|0.23200576|-0.24434572|0.12049769|-0.006558776|0.23597674|0.6424435|0.4629109|-0.25715116|-0.37846792|0.05880758|-0.53140485|0.27315748|-0.15970862|-0.8920247|0.31717086|-0.09606301|0.20073956|-0.37250137|-0.48254222|0.08465653|-0.26194075|0.23846352|0.5016846|-0.3626385|0.19705123|0.3814474|-0.42449835
1292;-0.13219464|-0.37496543|-0.27459604|0.25742728|1.1551578|0.80856216|-0.07339516|0.16428164|-0.43495092|0.0945988|-0.4350198|-0.6803731|-0.3504117|0.109520614|-0.64260936|0.7002632|0.13573784|0.61370045|-0.12978011|-0.3409436|-0.36173734|-0.6518492|-0.9152309|0.15623859|-0.64576465|0.11815148|0.33417735|-0.22542132|0.7835911|-0.9696553|-0.36412346|0.40436012|0.6124785|0.33842537|0.45412374|0.20589322|-0.40918875|1.2061092|0.7728623|-0.22486132|-1.020903|-0.35327542|0.23764235|-0.0015461743|0.18138415|0.10914093|0.5156616|-0.31323296|0.5864675|-0.05765477|0.7454628|-0.49089083|-0.7037148|0.126001|0.66100234|1.230135|1.0223615|-0.043956645|-1.0051327|-0.038104117|0.8175964|0.41875502|-0.71391904|-1.9386823|-1.2460742|0.89046097|0.16907957|-0.23743719|0.18289314|0.4816|-0.67334765|1.325412|-0.2782119|1.1657794|-0.79462314|-0.009363875|1.1374238|0.9993986|0.22930196|0.5715517|-0.2749315|0.016300589|0.31298745|-0.5316677|0.8190098|-0.086963184|-1.0502105|0.2360465|-0.5547054|-0.5161389|-1.2431796|0.063976705|1.1379365|-0.23857386|0.38940018|2.0785713|-0.525385|-0.32687995|-0.25557187|-0.5070934
1293;0.07484487|0.47958374|-0.062265754|0.59851325|1.2710745|-0.072573155|-0.1221122|-0.16776127|0.39374948|0.79503405|0.019479424|-0.2739568|-0.5489628|0.11093837|0.7282851|0.09925769|0.30542877|0.3935525|0.07038589|-0.65851986|0.007996142|-1.219944|-0.26660955|1.0051492|-0.774674|-0.4114375|1.1846151|-0.85781646|0.440964|0.2807295|0.47888398|0.073494494|-0.80401576|-0.88502955|-0.42219412|0.7912057|0.24489452|1.412353|0.108686335|-0.2046246|-0.42914653|-0.3722889|-0.67660517|0.09141442|-1.4439255|1.0059216|0.713573|-0.12493312|0.3018749|-0.21338862|-0.8759589|-0.38806498|0.15293981|-0.4423406|0.11451426|0.79420185|-0.88035274|-0.06117145|-0.4580156|-0.054307684|-0.5020533|0.82764375|-0.54098296|-0.69068944|-0.70064247|0.8354205|1.3021524|-0.6303735|-0.4904378|0.24903189|0.05153221|0.09006205|-0.22877496|1.3388975|-0.69190097|0.8351631|-0.20362943|0.6258427|0.7828609|0.1671703|-0.1530959|-0.66787124|0.2532405|-0.45558977|0.24831517|-0.99645966|-1.7317394|0.3585979|0.8968134|-0.86620796|-0.246061|-0.40012795|-0.04190691|0.15086365|0.6581006|0.32099923|-0.13888383|0.028083414|0.3605814|-0.3466485
1294;0.20412885|-0.2481935|-0.67054033|0.3505447|0.02794844|-0.01383929|0.40109888|0.68503773|-0.3266674|0.8640293|0.18797383|0.24782905|0.5604312|-0.54099953|0.18724847|0.18228835|0.13733819|0.78383267|0.0456404|-0.10908073|-0.729403|-0.16369481|-0.43019366|0.69070494|-0.6722393|-0.22461858|-0.05615142|-0.43024886|-0.37944004|-0.71771145|1.052863|-0.10597949|0.16293088|-0.48448896|0.044952095|-0.20259477|0.13050736|0.0735167|-0.8804555|-0.1595307|0.44649458|0.45078278|-1.1323899|0.5333371|-0.5536195|0.6517066|0.28856137|-0.5820446|0.01052925|-0.736282|-0.1948801|0.25999814|-0.43614107|0.5865785|0.78114533|0.22248748|-0.6956996|0.34121737|-0.18969116|-0.888151|0.37261373|0.46323532|-0.83640486|-0.35709104|-0.82456934|0.9569845|-0.8998255|-0.35034245|0.27235994|0.44472614|0.025369018|0.97723055|0.2622463|0.67049253|0.31240943|0.0928027|-0.053492233|0.2712603|0.3182351|-0.23744705|-0.7444626|0.49383|-0.14512539|-0.09988284|0.81007266|-0.091963366|-0.4734419|0.6596322|-0.14265463|-0.37225446|-0.4413756|-1.1458042|-0.047131106|-0.5520675|-0.2148917|-0.16009063|0.30940324|0.66464716|0.19596076|-0.4520632
1295;0.23614043|-0.7948947|-0.3280985|0.088482216|0.65675175|-0.47868446|0.09726663|0.4029284|0.5623511|0.9012971|-0.08900057|-0.7487278|0.35464555|-1.2223365|0.050540257|-0.022651993|0.29424375|0.5517403|0.4253996|0.17335045|0.12174946|-0.3319809|-0.14893816|1.1654162|-0.8139158|0.7504007|0.72050965|0.22361794|0.054931298|-0.53145903|0.97510314|0.7490553|0.18794465|-1.1100903|-0.099331856|1.0253912|-0.08645868|0.4878235|0.5384289|-0.60450774|0.43709618|-0.56191504|-0.5161737|-1.0258303|-0.9544673|0.4668264|-0.5310267|-0.10562841|-1.5833831|-1.0309161|-0.5850943|-0.40221876|-1.2748266|1.3380806|0.65047383|0.48064554|0.19405228|0.10339685|-0.6314205|-0.2249155|-0.17826837|-0.01638192|0.14613365|0.56034666|-0.94475377|0.97134364|-0.054654896|0.08607653|-0.17119217|0.9069455|0.31143856|0.49361357|0.689412|0.42772678|-0.5304854|-0.24480514|0.2065439|0.24870327|-0.3671002|-0.18869016|-0.5836338|0.0813877|-0.40176123|-0.05145943|0.7865447|0.29522586|-1.175182|0.271793|0.2954672|0.54694635|-0.6433719|-0.48018694|-0.0065556467|-0.7061693|0.47337288|1.2263184|-0.50508803|0.8948034|0.37209988|-0.15520205
